id,nombre,categoria,precio_carrefour,precio_coto,precio_dia,precio_jumbo,precio_changomas
P06067,Yogur Ser Vainilla 1Kg,Lácteos,5979.02,7033.05,6144.49,6333.22,6947.23
P06068,Yerba Taragüi 1Kg,Almacén,4497.78,4497.11,4544.97,4482.17,4761.46
P06069,Fideos Matarazzo Spaghetti 500g,Almacén,3766.47,4017.87,3731.68,3736.09,4276.71
P06070,Yogur Ser Vainilla 1Kg,Lácteos,4004.46,3737.26,3265.6,3871.94,4251.79
P06071,Shampoo Pantene Restauración 400ml,Higiene,9402.42,9385.24,9072.35,7944.36,9555.78
P06072,Jabón en Polvo Ala 3Kg,Limpieza,10582.36,12381.02,9383.26,11736.13,10544.64
P06073,Jabón en Polvo Ala 3Kg,Limpieza,7691.57,8796.94,7706.13,8560.06,7501.38
P06074,Coca-Cola 2.25L,Bebidas,5161.06,5836.94,5936.14,5390.57,5991.08
P06075,Manteca Sancor 200g x3,Lácteos,8150.21,8175.71,6932.04,8289.79,7605.21
P06076,Agua Villavicencio 2.25L,Bebidas,8609.29,8067.06,8037.98,6887.27,7981.23
P06077,Coca-Cola 2.25L,Bebidas,6622.43,5122.98,6885.39,6673.6,5834.22
P06078,Detergente Magistral Limón 750ml,Limpieza,12092.87,9719.3,9095.58,8908.88,10944.69
P06079,Yogur Ser Vainilla 1Kg,Lácteos,1834.86,2092.36,1694.52,1915.86,1867.91
P06080,Detergente Magistral Limón 750ml,Limpieza,5656.98,5512.71,5009.69,6626.74,6104.57
P06081,Papel Higiénico Higienol 4 Rollos,Higiene,1621.03,1707.74,1589.64,1581.54,1455.34
P06082,Cerveza Quilmes 1L,Bebidas,1182.55,939.84,939.05,1125.97,1120.11
P06083,Agua Villavicencio 2.25L,Bebidas,7685.89,7827.72,6519.11,5860.23,7323.87
P06084,Coca-Cola 2.25L,Bebidas,6939.37,7237.65,7275.74,7737.65,8594.19
P06085,Queso Rallado La Paulina 40g,Lácteos,11655.36,10258.8,9619.0,11864.58,9396.9
P06086,Galletitas Express 170g,Panificados,2532.38,2452.17,2769.09,2867.01,2594.12
P06087,Yogur Ser Vainilla 1Kg x4,Lácteos,6414.71,5612.55,6907.93,7557.83,7674.73
P06088,Desodorante Rexona Hombre 150ml,Higiene,9410.27,11721.25,11272.26,10226.01,9441.93
P06089,Galletitas Chocolinas 170g,Panificados,8813.85,8533.71,9781.55,8121.86,7861.55
P06090,Bizcochitos Don Satur 200g,Panificados,6712.24,6862.4,6060.03,7453.46,7412.7
P06091,Aceite Natura Girasol 1.5L,Almacén,1178.83,1371.54,1376.17,1104.01,1153.38
P06092,Pan de Campo Bimbo 500g,Panificados,4504.49,4270.13,4343.31,3656.63,4659.64
P06093,Leche Ilolay Descremada 1L,Lácteos,7113.12,7399.59,7924.69,6669.41,8229.54
P06094,Yerba Taragüi 1Kg,Almacén,1743.81,1853.09,1566.61,1677.72,1375.3
P06095,Jugo Baggio Multifruta 1L,Bebidas,7836.88,6396.74,6577.35,6787.37,8200.75
P06096,Desodorante Poett Primavera 900ml,Limpieza,8473.88,8522.41,6917.21,7324.17,7260.89
P06097,Jabón Dove Original 90g,Higiene,7197.06,8562.28,9149.27,6941.12,8784.85
P06098,Galletitas Express 170g,Panificados,9674.56,8631.92,9031.43,9322.18,8599.45
P06099,Queso Cremoso Tregar 1Kg,Lácteos,4190.44,3343.23,3606.51,3349.49,3658.82
P06100,Harina Blancaflor 1Kg x2,Almacén,6694.15,5387.02,5966.22,5713.18,6944.49
P06101,Azúcar Ledesma 1Kg,Almacén,4593.91,3839.88,4843.63,5026.97,4341.12
P06102,Galletitas Chocolinas 170g,Panificados,8123.6,7311.9,7537.93,8122.26,6748.97
P06103,Pan de Campo Bimbo 500g,Panificados,10532.77,9851.13,10429.66,9966.74,11477.8
P06104,Aceite Natura Girasol 1.5L,Almacén,2851.54,3139.71,2998.78,2757.4,3177.9
P06105,Fideos Matarazzo Spaghetti 500g,Almacén,3814.85,3917.06,5083.18,4161.44,5252.1
P06106,Queso Rallado La Paulina 40g,Lácteos,7218.88,7446.57,7566.88,7552.75,7205.96
P06107,Detergente Magistral Limón 750ml,Limpieza,9797.93,8902.84,8262.83,10634.69,8644.67
P06108,Leche Ilolay Descremada 1L x4,Lácteos,6349.06,6833.62,7201.56,5940.96,7103.16
P06109,Pepsi 2.25L,Bebidas,9133.58,8832.98,7069.9,8916.31,7944.7
P06110,Agua Villavicencio 2.25L,Bebidas,4774.1,3915.98,4694.08,4570.17,4340.04
P06111,Yogur Ser Vainilla 1Kg,Lácteos,11398.35,9794.71,11817.38,11083.45,10207.2
P06112,Jabón Dove Original 90g,Higiene,9677.24,9829.5,11411.44,10487.45,9850.76
P06113,Detergente Magistral Limón 750ml,Limpieza,6947.14,6337.13,6764.59,6745.88,5457.05
P06114,Pasta Dental Colgate Total 90g,Higiene,7994.0,9225.09,8138.87,10333.99,8892.63
P06115,Queso Cremoso Tregar 1Kg,Lácteos,2618.51,2907.82,2232.14,2631.84,2645.58
P06116,Lavandina Ayudín 1L,Limpieza,3421.11,3623.65,3112.77,3338.06,3020.8
P06117,Cerveza Quilmes 1L,Bebidas,9044.03,7509.31,7906.31,8149.34,8429.79
P06118,Yerba Playadito 1Kg,Almacén,6393.69,5741.93,7780.61,6759.67,6409.52
P06119,Pan Lactal Fargo 600g x4,Panificados,4411.81,4660.81,4120.56,4747.61,4578.66
P06120,Desodorante Rexona Hombre 150ml x5,Higiene,2172.61,2293.02,2121.38,2520.89,2736.27
P06121,Queso Rallado La Paulina 40g,Lácteos,8433.77,8394.06,7441.94,9627.13,8970.68
P06122,Harina Blancaflor 1Kg x2,Almacén,6462.95,6445.57,7311.54,6929.38,7692.18
P06123,Agua Villavicencio 2.25L,Bebidas,10292.7,11504.14,12778.85,12917.3,10780.84
P06124,Jugo Baggio Multifruta 1L,Bebidas,5432.15,4567.73,5083.42,5650.82,4265.66
P06125,Manteca Sancor 200g,Lácteos,4998.37,6312.45,5978.41,5993.9,5232.92
P06126,Pasta Dental Colgate Total 90g,Higiene,3926.2,3329.96,3632.71,3457.08,4197.19
P06127,Yerba Playadito 1Kg,Almacén,2442.91,2671.98,2487.6,2195.34,2193.94
P06128,Cerveza Quilmes 1L,Bebidas,1405.31,1415.17,1395.16,1204.5,1143.94
P06129,Jugo Baggio Multifruta 1L,Bebidas,12019.89,12001.7,11635.98,8927.92,10672.3
P06130,Yogur Ser Vainilla 1Kg,Lácteos,5996.84,6574.63,5757.77,5739.09,6898.39
P06131,Cerveza Heineken 1L,Bebidas,10601.67,7995.01,10447.54,7824.53,9917.59
P06132,Cerveza Quilmes 1L,Bebidas,12161.62,13963.47,12505.04,10582.49,10661.48
P06133,Leche Ilolay Descremada 1L,Lácteos,5824.25,6526.72,6476.91,6593.26,5744.57
P06134,Leche La Serenísima Entera 1L x5,Lácteos,10753.52,10316.23,10302.95,11014.89,12477.73
P06135,Yerba Playadito 1Kg,Almacén,4887.29,5725.07,6165.99,6081.34,5713.61
P06136,Detergente Magistral Limón 750ml,Limpieza,2965.76,2661.81,2715.79,2487.73,2749.73
P06137,Galletitas Chocolinas 170g,Panificados,2992.99,2575.91,2871.06,2521.4,2611.07
P06138,Yerba Taragüi 1Kg x3,Almacén,7227.71,7583.7,5677.83,5979.83,6285.05
P06139,Jabón en Polvo Ala 3Kg x5,Limpieza,7384.34,6333.57,6653.17,6718.25,6746.82
P06140,Cerveza Quilmes 1L,Bebidas,4736.15,4727.47,5150.06,4743.87,4080.8
P06141,Azúcar Ledesma 1Kg,Almacén,2568.24,2123.62,2475.46,2389.76,2476.19
P06142,Pan de Campo Bimbo 500g,Panificados,2771.57,2171.5,2955.05,2556.67,2355.5
P06143,Agua Villavicencio 2.25L,Bebidas,4808.81,4707.85,4747.23,4452.37,4357.92
P06144,Cerveza Heineken 1L,Bebidas,8626.61,7503.55,8212.36,8729.99,7819.06
P06145,Desodorante Poett Primavera 900ml,Limpieza,7974.14,8334.62,7624.43,7992.02,8302.32
P06146,Queso Cremoso Tregar 1Kg,Lácteos,5658.52,5016.41,4543.68,5641.99,5508.14
P06147,Papel Higiénico Higienol 4 Rollos x2,Higiene,11037.93,10432.65,8723.03,11048.96,11516.05
P06148,Jabón en Polvo Ala 3Kg x5,Limpieza,4118.68,4042.35,3508.63,4549.91,3997.59
P06149,Bizcochitos Don Satur 200g,Panificados,8602.79,8407.76,8449.65,8330.87,8286.84
P06150,Galletitas Express 170g x4,Panificados,2461.13,2820.76,2709.15,2933.3,2932.79
P06151,Jugo Baggio Multifruta 1L,Bebidas,11367.99,9201.77,10685.04,9863.28,9678.63
P06152,Leche Ilolay Descremada 1L,Lácteos,4339.35,3910.7,3674.32,3682.97,4030.44
P06153,Azúcar Ledesma 1Kg,Almacén,6017.84,6892.88,7414.21,6829.83,6496.43
P06154,Jugo Baggio Multifruta 1L,Bebidas,1092.85,1228.8,1289.09,1004.86,1082.08
P06155,Queso Rallado La Paulina 40g,Lácteos,10243.39,9779.17,10612.61,9652.9,8163.21
P06156,Desodorante Poett Primavera 900ml,Limpieza,6196.87,6937.89,6888.07,7292.35,5825.83
P06157,Pan Lactal Fargo 600g,Panificados,10755.05,9236.23,9317.1,9499.04,10020.1
P06158,Desodorante Poett Primavera 900ml,Limpieza,11796.32,10986.72,9894.46,11290.24,11486.44
P06159,Fideos Matarazzo Spaghetti 500g,Almacén,4168.94,3406.33,3650.46,3319.27,3317.65
P06160,Detergente Magistral Limón 750ml,Limpieza,11563.08,10735.3,12014.88,10847.97,11998.3
P06161,Jabón Dove Original 90g x2,Higiene,2370.81,2950.18,2442.66,2487.03,2954.99
P06162,Pan de Campo Bimbo 500g,Panificados,10477.25,10697.23,10113.53,10465.87,9165.62
P06163,Yogur Ser Vainilla 1Kg,Lácteos,11474.4,9245.5,9666.24,9426.51,10635.61
P06164,Yogur Ser Vainilla 1Kg,Lácteos,2045.42,2401.02,2664.04,2498.61,2679.34
P06165,Agua Villavicencio 2.25L,Bebidas,11204.63,10138.52,11685.83,11374.22,11823.49
P06166,Manteca Sancor 200g x2,Lácteos,9709.54,8662.63,8969.53,8163.32,8124.75
P06167,Papel Higiénico Higienol 4 Rollos,Higiene,7673.62,7814.31,8163.36,7934.67,8387.17
P06168,Azúcar Ledesma 1Kg x5,Almacén,2893.49,3008.59,2359.84,2601.09,2610.35
P06169,Jabón Dove Original 90g,Higiene,6521.06,6303.22,7769.6,6746.32,6833.58
P06170,Galletitas Express 170g,Panificados,11341.16,11156.05,10778.41,12337.46,10247.82
P06171,Cerveza Heineken 1L,Bebidas,5309.28,5382.41,4575.37,5316.68,4671.7
P06172,Jabón Dove Original 90g,Higiene,13400.82,11698.91,12500.38,10294.79,10754.19
P06173,Pan Lactal Fargo 600g x4,Panificados,5983.02,6298.52,6032.69,7120.84,7696.17
P06174,Galletitas Express 170g x3,Panificados,7252.56,7695.52,7023.83,6184.08,6863.84
P06175,Arroz Gallo Oro 1Kg,Almacén,8233.39,8014.12,7667.44,7698.65,8156.08
P06176,Bizcochitos Don Satur 200g x3,Panificados,3590.39,3225.01,3187.44,3677.76,3472.23
P06177,Pan Lactal Fargo 600g,Panificados,1110.73,1094.92,880.59,987.88,935.78
P06178,Leche Ilolay Descremada 1L x4,Lácteos,3586.55,3755.89,3617.36,3869.06,3704.43
P06179,Pepsi 2.25L x4,Bebidas,7066.71,6878.02,8049.39,8871.75,7722.07
P06180,Leche Ilolay Descremada 1L x5,Lácteos,5368.42,6671.3,5195.41,7133.59,6778.15
P06181,Queso Rallado La Paulina 40g,Lácteos,7344.56,5786.5,6422.64,5811.0,7449.4
P06182,Azúcar Ledesma 1Kg,Almacén,4273.02,4349.89,5442.1,4232.14,4214.92
P06183,Jugo Baggio Multifruta 1L,Bebidas,2106.25,2414.14,2094.12,2481.35,2438.15
P06184,Desodorante Rexona Hombre 150ml,Higiene,6536.85,6555.13,7553.62,8577.51,6553.52
P06185,Leche La Serenísima Entera 1L,Lácteos,10936.24,9435.59,9131.19,8845.72,10460.62
P06186,Pepsi 2.25L,Bebidas,11612.88,11008.37,9941.72,9847.42,8887.02
P06187,Galletitas Express 170g x5,Panificados,10038.25,11185.08,12002.48,12125.74,11259.85
P06188,Suavizante Comfort 900ml,Limpieza,8107.7,6289.77,7652.05,6253.92,8196.39
P06189,Jabón en Polvo Ala 3Kg x4,Limpieza,5697.16,6156.31,5197.4,5747.77,5090.83
P06190,Galletitas Chocolinas 170g,Panificados,8537.08,8123.37,6939.8,7711.13,7885.54
P06191,Cerveza Heineken 1L x3,Bebidas,3637.98,3353.89,3111.96,2872.65,3084.24
P06192,Pan de Campo Bimbo 500g,Panificados,10166.02,8966.38,8386.08,8116.94,10112.91
P06193,Pan Lactal Fargo 600g,Panificados,9147.17,10903.49,9306.84,10946.53,11066.88
P06194,Leche Ilolay Descremada 1L,Lácteos,10119.08,8292.86,9770.48,10055.05,8245.35
P06195,Aceite Natura Girasol 1.5L,Almacén,6123.95,5110.75,5586.49,5875.03,6313.51
P06196,Arroz Gallo Oro 1Kg,Almacén,2482.78,2539.71,2672.78,2015.66,2002.71
P06197,Coca-Cola 2.25L,Bebidas,9710.78,11215.61,11026.75,8659.47,10619.71
P06198,Bizcochitos Don Satur 200g,Panificados,6411.52,5313.57,6646.59,6796.97,5788.3
P06199,Desodorante Rexona Hombre 150ml,Higiene,8375.97,9875.04,7772.67,9042.08,7750.52
P06200,Leche Ilolay Descremada 1L,Lácteos,2826.57,2409.97,3217.1,2564.41,2842.9
P06201,Cerveza Heineken 1L x4,Bebidas,7257.65,6796.45,6705.39,8248.97,8704.08
P06202,Shampoo Pantene Restauración 400ml,Higiene,1133.23,1232.31,1170.79,935.28,1214.82
P06203,Pasta Dental Colgate Total 90g,Higiene,5692.45,5881.09,5026.21,4844.07,4517.44
P06204,Detergente Magistral Limón 750ml,Limpieza,8843.28,10910.21,9094.89,10170.65,9984.87
P06205,Cerveza Heineken 1L,Bebidas,3131.15,3705.06,3452.18,3732.76,3416.54
P06206,Yerba Taragüi 1Kg,Almacén,1596.13,1585.78,1664.51,1593.81,1498.27
P06207,Papel Higiénico Higienol 4 Rollos,Higiene,2877.26,2533.07,2264.15,2129.35,2786.18
P06208,Lavandina Ayudín 1L,Limpieza,7386.65,7557.69,7330.45,7170.61,7016.19
P06209,Bizcochitos Don Satur 200g,Panificados,11953.78,13464.46,11350.27,10181.56,10000.88
P06210,Papel Higiénico Higienol 4 Rollos,Higiene,13148.92,11156.42,11607.75,10621.31,13140.17
P06211,Cerveza Heineken 1L,Bebidas,5335.39,5860.57,5303.27,5098.75,6042.56
P06212,Suavizante Comfort 900ml,Limpieza,1459.44,1305.51,1587.59,1570.34,1687.47
P06213,Yerba Playadito 1Kg x2,Almacén,5698.64,7374.35,7357.53,6828.2,5489.23
P06214,Jugo Baggio Multifruta 1L x4,Bebidas,6714.4,7949.16,6947.29,7845.52,6826.9
P06215,Pan de Campo Bimbo 500g,Panificados,6338.52,6431.43,6582.14,6471.49,7812.63
P06216,Queso Rallado La Paulina 40g,Lácteos,10486.22,11748.17,10551.22,9711.27,11736.77
P06217,Leche La Serenísima Entera 1L x5,Lácteos,10885.08,11084.17,13192.26,13254.84,11677.12
P06218,Bizcochitos Don Satur 200g,Panificados,5644.16,5239.64,6006.65,5275.12,5405.81
P06219,Papel Higiénico Higienol 4 Rollos,Higiene,7466.49,7222.15,7176.39,6487.26,8286.42
P06220,Pepsi 2.25L,Bebidas,9216.76,9497.31,9525.94,7858.6,9170.64
P06221,Bizcochitos Don Satur 200g,Panificados,9743.67,7460.29,9258.34,8261.61,9008.2
P06222,Agua Villavicencio 2.25L,Bebidas,2106.03,2796.5,2582.91,2832.09,2670.87
P06223,Leche La Serenísima Entera 1L,Lácteos,3542.42,3721.69,3452.05,3858.0,4102.56
P06224,Lavandina Ayudín 1L,Limpieza,10931.93,11870.52,10995.82,12388.67,9701.42
P06225,Manteca Sancor 200g,Lácteos,5303.46,5812.94,5007.24,6011.94,5007.53
P06226,Manteca Sancor 200g,Lácteos,12100.43,12048.64,10339.53,12205.92,9721.84
P06227,Manteca Sancor 200g x4,Lácteos,809.76,619.51,647.15,630.46,762.35
P06228,Manteca Sancor 200g,Lácteos,10144.52,11850.1,11447.2,10980.14,10089.4
P06229,Galletitas Chocolinas 170g,Panificados,3761.11,4098.53,3356.44,3615.47,4114.48
P06230,Jugo Baggio Multifruta 1L,Bebidas,7992.79,9451.96,7191.77,8866.34,8676.83
P06231,Cerveza Heineken 1L x2,Bebidas,9990.73,9543.13,9679.44,12072.42,10425.12
P06232,Bizcochitos Don Satur 200g,Panificados,6535.24,8472.8,6704.47,8613.8,6336.93
P06233,Coca-Cola 2.25L,Bebidas,8359.44,8093.33,6721.38,7129.41,6799.75
P06234,Galletitas Chocolinas 170g,Panificados,13289.51,9888.39,12850.91,10772.7,9946.65
P06235,Lavandina Ayudín 1L x3,Limpieza,13116.44,11443.46,11555.74,11794.19,10221.93
P06236,Pasta Dental Colgate Total 90g,Higiene,4921.38,4358.77,3792.57,4876.36,5064.73
P06237,Detergente Magistral Limón 750ml,Limpieza,1668.52,1789.82,1839.68,1514.22,1555.61
P06238,Pasta Dental Colgate Total 90g,Higiene,3667.35,3684.21,3589.9,3576.81,2746.25
P06239,Agua Villavicencio 2.25L,Bebidas,4818.45,4946.24,5090.75,4268.35,4152.07
P06240,Galletitas Chocolinas 170g,Panificados,2163.38,1926.26,2055.26,1956.7,2370.97
P06241,Papel Higiénico Higienol 4 Rollos,Higiene,1893.87,1720.15,1608.96,1462.22,1541.35
P06242,Aceite Natura Girasol 1.5L,Almacén,11184.32,10272.49,12199.12,12297.17,12405.25
P06243,Cerveza Quilmes 1L,Bebidas,6861.21,6827.35,5575.38,7007.31,6257.76
P06244,Leche Ilolay Descremada 1L,Lácteos,5398.81,5423.87,5847.61,5427.59,5552.67
P06245,Harina Blancaflor 1Kg,Almacén,12329.7,13799.94,11575.29,10928.8,12605.39
P06246,Harina Blancaflor 1Kg,Almacén,11584.81,9827.22,11831.93,11527.06,12207.61
P06247,Fideos Matarazzo Spaghetti 500g,Almacén,8868.37,9811.21,10926.54,9282.5,9428.81
P06248,Galletitas Express 170g,Panificados,2912.28,2680.25,2950.95,2553.93,3180.86
P06249,Lavandina Ayudín 1L,Limpieza,11640.55,11132.89,9698.69,8690.1,9194.83
P06250,Arroz Gallo Oro 1Kg,Almacén,10228.4,9652.93,12720.11,12008.5,10084.6
P06251,Jugo Baggio Multifruta 1L,Bebidas,5759.33,6614.61,7270.28,6249.01,7474.68
P06252,Manteca Sancor 200g,Lácteos,12423.35,9388.86,11598.55,12679.82,12807.79
P06253,Pan de Campo Bimbo 500g,Panificados,4753.12,4644.91,4255.22,4433.44,4925.71
P06254,Harina Blancaflor 1Kg x3,Almacén,2906.4,2210.8,2813.22,2720.87,2495.0
P06255,Detergente Magistral Limón 750ml,Limpieza,11869.73,11456.78,11201.16,10695.92,12571.96
P06256,Cerveza Heineken 1L,Bebidas,6435.39,6161.09,7542.9,5798.26,7729.73
P06257,Queso Rallado La Paulina 40g,Lácteos,1259.2,1460.36,1179.64,1271.71,1500.43
P06258,Arroz Gallo Oro 1Kg,Almacén,7261.97,7087.39,5953.14,7166.98,6214.71
P06259,Coca-Cola 2.25L,Bebidas,5036.59,5358.71,4919.46,5701.04,5810.68
P06260,Fideos Matarazzo Spaghetti 500g x5,Almacén,4596.62,4291.84,4122.93,4272.0,5384.33
P06261,Arroz Gallo Oro 1Kg,Almacén,1326.95,1544.8,1520.36,1652.89,1595.12
P06262,Detergente Magistral Limón 750ml,Limpieza,6701.86,7041.33,7770.27,6141.25,5946.35
P06263,Detergente Magistral Limón 750ml,Limpieza,7076.44,6573.33,6524.96,7861.55,6063.05
P06264,Jabón en Polvo Ala 3Kg,Limpieza,2622.86,2912.51,2484.5,3010.87,2872.96
P06265,Galletitas Chocolinas 170g,Panificados,12542.23,12005.93,13742.53,11535.49,12651.56
P06266,Coca-Cola 2.25L,Bebidas,5130.23,4931.32,5369.88,4218.87,4703.53
P06267,Queso Cremoso Tregar 1Kg,Lácteos,7013.0,8756.84,7003.69,7528.97,7032.26
P06268,Shampoo Pantene Restauración 400ml,Higiene,12449.65,11218.72,11646.4,10028.24,10161.98
P06269,Jugo Baggio Multifruta 1L,Bebidas,10062.4,9351.73,11577.68,11611.23,8678.72
P06270,Agua Villavicencio 2.25L x2,Bebidas,5823.18,5679.75,4809.83,5914.33,5839.12
P06271,Yerba Taragüi 1Kg x2,Almacén,12965.18,12060.41,11950.85,10802.39,12207.47
P06272,Galletitas Chocolinas 170g x5,Panificados,2346.63,2630.49,2253.2,2446.13,2786.14
P06273,Lavandina Ayudín 1L,Limpieza,4214.5,5283.38,4646.68,4655.91,4960.77
P06274,Yerba Playadito 1Kg,Almacén,12730.64,10103.21,9583.21,9345.56,9412.01
P06275,Queso Rallado La Paulina 40g,Lácteos,9052.6,9641.94,10310.53,9495.52,7689.32
P06276,Pasta Dental Colgate Total 90g,Higiene,6507.37,5729.96,7180.94,5936.31,6327.3
P06277,Leche La Serenísima Entera 1L,Lácteos,9957.14,11194.64,8346.27,11009.08,9213.59
P06278,Cerveza Quilmes 1L,Bebidas,1743.97,1521.47,1656.37,1514.65,1493.41
P06279,Harina Blancaflor 1Kg,Almacén,8207.52,7863.12,7200.32,6947.86,7670.71
P06280,Jugo Baggio Multifruta 1L,Bebidas,5846.93,5659.22,5618.77,5631.11,5466.76
P06281,Yerba Playadito 1Kg,Almacén,9672.63,8336.4,8717.87,10588.85,11070.88
P06282,Queso Cremoso Tregar 1Kg x2,Lácteos,6715.2,6022.81,6422.65,7784.15,5967.45
P06283,Leche Ilolay Descremada 1L,Lácteos,8987.18,8908.59,9581.07,9328.83,9503.78
P06284,Jabón en Polvo Ala 3Kg,Limpieza,7682.71,8910.88,7566.74,8178.22,9091.86
P06285,Queso Cremoso Tregar 1Kg,Lácteos,12815.61,9871.34,9991.98,12281.8,13231.34
P06286,Leche Ilolay Descremada 1L,Lácteos,4312.81,4492.8,4717.35,5031.34,3763.55
P06287,Detergente Magistral Limón 750ml x5,Limpieza,3699.51,4535.98,4081.13,4099.76,3932.08
P06288,Pepsi 2.25L,Bebidas,8216.78,8069.67,7285.42,7018.01,7582.71
P06289,Papel Higiénico Higienol 4 Rollos,Higiene,3817.33,4193.73,3873.85,4392.7,3852.86
P06290,Agua Villavicencio 2.25L,Bebidas,5702.96,6218.34,7425.27,6581.85,6171.01
P06291,Yerba Playadito 1Kg,Almacén,10283.61,11159.83,10022.42,8683.18,8848.8
P06292,Agua Villavicencio 2.25L,Bebidas,2828.08,3133.54,3208.15,2632.02,2647.44
P06293,Cerveza Heineken 1L,Bebidas,3677.45,3497.75,2967.29,3383.37,3906.51
P06294,Shampoo Pantene Restauración 400ml,Higiene,4877.65,4504.7,4165.68,3778.34,3800.37
P06295,Bizcochitos Don Satur 200g,Panificados,2138.32,1944.63,2306.26,2064.78,2344.26
P06296,Jugo Baggio Multifruta 1L x4,Bebidas,8370.46,8411.22,6596.92,6855.4,8780.01
P06297,Fideos Matarazzo Spaghetti 500g,Almacén,9251.62,9140.46,11024.15,8553.04,8880.07
P06298,Pepsi 2.25L,Bebidas,2923.33,3519.81,3079.84,3013.3,2928.76
P06299,Cerveza Quilmes 1L,Bebidas,1916.16,2227.87,2181.07,1969.54,2372.65
P06300,Detergente Magistral Limón 750ml,Limpieza,4183.74,4126.39,3635.25,3717.56,3927.93
P06301,Pan de Campo Bimbo 500g,Panificados,11722.25,11724.43,13141.57,11878.95,11993.76
P06302,Desodorante Rexona Hombre 150ml,Higiene,2925.08,3609.15,2891.3,3657.23,3300.85
P06303,Manteca Sancor 200g,Lácteos,6993.26,9650.22,8991.99,8987.85,7329.21
P06304,Lavandina Ayudín 1L x4,Limpieza,1501.58,1230.72,1488.4,1390.85,1604.78
P06305,Lavandina Ayudín 1L,Limpieza,1858.15,2216.02,1708.6,2031.2,1735.97
P06306,Yerba Playadito 1Kg,Almacén,3399.75,4325.88,3763.94,4470.6,4297.17
P06307,Azúcar Ledesma 1Kg,Almacén,5415.87,4833.81,5510.23,5208.29,4511.19
P06308,Arroz Gallo Oro 1Kg,Almacén,2636.96,2091.55,2220.75,2453.36,2476.96
P06309,Jugo Baggio Multifruta 1L,Bebidas,668.18,708.51,812.18,758.04,670.55
P06310,Jabón en Polvo Ala 3Kg,Limpieza,7914.14,8959.54,8872.82,9762.49,9751.93
P06311,Jabón Dove Original 90g,Higiene,925.58,1146.63,888.33,1154.03,982.15
P06312,Detergente Magistral Limón 750ml,Limpieza,9382.49,10746.92,11381.96,9731.6,8429.84
P06313,Agua Villavicencio 2.25L,Bebidas,10494.53,11571.53,9972.0,11626.59,10629.12
P06314,Jugo Baggio Multifruta 1L x4,Bebidas,10095.1,10325.44,10354.78,10328.41,9872.03
P06315,Cerveza Quilmes 1L,Bebidas,3672.78,4171.24,3792.33,4767.7,4194.52
P06316,Queso Rallado La Paulina 40g,Lácteos,2986.44,2655.59,2418.88,2654.92,3004.15
P06317,Yerba Playadito 1Kg,Almacén,10544.8,10389.97,9483.52,9341.53,10727.25
P06318,Cerveza Quilmes 1L,Bebidas,1228.33,1093.24,1123.63,1239.63,1340.94
P06319,Suavizante Comfort 900ml,Limpieza,1796.95,1664.31,1881.57,1795.96,2042.44
P06320,Detergente Magistral Limón 750ml,Limpieza,2215.95,3033.28,2456.52,2616.93,2566.89
P06321,Jugo Baggio Multifruta 1L,Bebidas,10422.1,9458.5,9391.25,8516.32,9570.72
P06322,Pasta Dental Colgate Total 90g,Higiene,3939.16,4747.0,4573.59,4386.31,5173.08
P06323,Leche Ilolay Descremada 1L,Lácteos,818.43,942.12,1015.78,957.88,878.98
P06324,Cerveza Quilmes 1L x5,Bebidas,5753.83,4871.51,4733.63,5442.1,5618.77
P06325,Jugo Baggio Multifruta 1L x2,Bebidas,6670.53,7538.16,7496.41,7457.84,8526.66
P06326,Jabón Dove Original 90g,Higiene,10426.06,10444.87,8740.53,9453.33,8844.58
P06327,Yogur Ser Vainilla 1Kg,Lácteos,7816.46,8458.66,10386.03,8023.99,9439.91
P06328,Pan Lactal Fargo 600g,Panificados,8281.42,7157.95,6715.1,8022.46,7460.84
P06329,Shampoo Pantene Restauración 400ml,Higiene,5285.75,5644.0,7093.02,5325.44,5808.96
P06330,Harina Blancaflor 1Kg x3,Almacén,9244.18,7821.86,7246.21,9323.68,7799.69
P06331,Yerba Taragüi 1Kg,Almacén,5928.44,6478.57,6114.49,5076.17,6463.1
P06332,Galletitas Chocolinas 170g,Panificados,6802.65,6658.38,7026.09,7176.55,8281.88
P06333,Galletitas Express 170g,Panificados,8809.98,9694.28,8774.76,9169.44,8508.08
P06334,Yerba Taragüi 1Kg,Almacén,12760.29,12335.66,13824.64,10228.44,10120.5
P06335,Yogur Ser Vainilla 1Kg,Lácteos,10101.11,8091.15,8488.12,9765.25,8842.14
P06336,Leche La Serenísima Entera 1L,Lácteos,1914.58,2138.96,2006.07,1940.21,2264.36
P06337,Manteca Sancor 200g,Lácteos,3514.81,3277.23,3653.13,3057.61,3014.47
P06338,Cerveza Quilmes 1L,Bebidas,3481.15,3733.99,3785.11,3874.38,3877.32
P06339,Queso Rallado La Paulina 40g,Lácteos,1027.78,1102.36,875.46,835.41,1083.22
P06340,Yerba Taragüi 1Kg,Almacén,4550.24,5343.38,4631.39,5794.17,4607.94
P06341,Detergente Magistral Limón 750ml,Limpieza,8467.07,8331.85,9039.02,9975.46,10456.29
P06342,Queso Rallado La Paulina 40g,Lácteos,1434.91,1651.87,1324.33,1756.62,1585.6
P06343,Pan de Campo Bimbo 500g,Panificados,11969.4,10821.67,9797.45,10478.63,11148.75
