id,nombre,categoria,precio_carrefour,precio_coto,precio_dia,precio_jumbo,precio_changomas
P00549,Producto Único 00065,Higiene,1950.33,2250.10,1650.55,2550.22,1550.44
P00550,Producto Único 00066,Higiene,2450.22,2750.55,2150.33,3050.44,2050.10
P00551,Jabón Dove Coco 90g,Higiene,720.33,880.10,600.55,980.22,540.44
P00552,Jabón Rexona Fresh 90g,Higiene,680.22,820.55,580.33,920.44,520.10
P00553,Producto Único 00067,Higiene,1950.33,2250.10,1650.55,2550.22,1550.44
P00554,Producto Único 00068,Higiene,1850.22,2150.55,1550.33,2450.44,1450.10
P00555,Pasta Dental Colgate Max Fresh 90g,Higiene,950.33,1100.10,780.55,1300.22,720.44
P00556,Pasta Dental Sensodyne Extra Fresh 90g,Higiene,1900.22,2200.55,1600.33,2500.44,1500.10
P00557,Enjuague Bucal Listerine Citrus 250ml,Higiene,1700.33,2000.10,1500.55,2300.22,1400.44
P00558,Toallas Femeninas Always Día 8u,Higiene,1150.22,1400.55,900.33,1650.44,850.10
P00559,Toallas Femeninas Nosotras Día 8u,Higiene,1100.33,1350.10,880.55,1600.22,820.44
P00560,Pañales Pampers Recién Nacido 30u,Higiene,7000.22,7600.55,6200.33,8200.44,6000.10
P00561,Pañales Huggies Recién Nacido 30u,Higiene,6800.33,7400.10,6000.55,8000.22,5800.44
P00562,Crema Nivea Q10 100ml,Higiene,3500.22,3900.55,3100.33,4300.44,3000.10
P00563,Crema Dove Nutritiva 200ml,Higiene,2200.33,2500.10,1900.55,2800.22,1800.44
P00564,Producto Único 00069,Higiene,4800.22,5200.55,4000.33,5800.44,3900.10
P00565,Producto Único 00070,Higiene,4900.33,5300.10,4100.55,5900.22,4000.44
P00566,Producto Único 00071,Higiene,3600.22,4000.55,3200.33,4400.44,3100.10
P00567,Crema Corporal Pond’s Hidratante 400ml,Higiene,3300.33,3700.10,2900.55,4100.22,2800.44
P00568,Producto Único 00072,Higiene,2150.22,2450.55,1850.33,2750.44,1750.10
P00569,Producto Único 00073,Higiene,2300.33,2600.10,2000.55,2900.22,1900.44
P00570,Helado Grido Chocolate Blanco 1L,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00571,Helado Arcor Frutilla Cremosa 1L,Congelados,2600.33,2900.10,2200.55,3200.22,2100.44
P00572,Producto Único 00074,Congelados,2500.22,2800.55,2100.33,3100.44,2000.10
P00573,Patitas Swift Kids 500g,Congelados,3300.33,3600.10,2900.55,3900.22,2800.44
P00574,Papas McCain Corte Fino 1Kg,Congelados,2650.22,2950.55,2250.33,3250.44,2150.10
P00575,Medallones Granja del Sol Light 4u,Congelados,2950.33,3250.10,2550.55,3550.22,2450.44
P00576,Producto Único 00075,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00577,Producto Único 00076,Congelados,2600.33,2900.10,2200.55,3200.22,2100.44
P00578,Producto Único 00077,Congelados,2500.22,2800.55,2100.33,3100.44,2000.10
P00579,Producto Único 00078,Congelados,2550.33,2850.10,2150.55,3150.22,2050.44
P00580,Producto Único 00079,Congelados,3200.22,3500.55,2800.33,3800.44,2700.10
P00581,Producto Único 00080,Congelados,3300.33,3600.10,2900.55,3900.22,2800.44
P00582,Medallones Sadia 4u,Congelados,3000.22,3300.55,2600.33,3600.44,2500.10
P00583,Papas McCain Noisette 1Kg,Congelados,2700.33,3000.10,2300.55,3300.22,2200.44
P00584,Papas Granja del Sol 1Kg,Congelados,2550.22,2850.55,2150.33,3150.44,2050.10
P00585,Vegetales Arcor Brócoli 500g,Congelados,1850.33,2150.10,1550.55,2450.22,1450.44
P00586,Vegetales Arcor Choclo 500g,Congelados,1750.22,2050.55,1450.33,2350.44,1350.10
P00587,Producto Único 00081,Congelados,2700.33,3000.10,2300.55,3300.22,2200.44
P00588,Leche La Serenísima Entera 500Ml,Lácteos,1300.22,1450.55,1150.33,1600.44,1080.10
P00589,Producto Único 00082,Lácteos,1280.33,1420.10,1120.55,1580.22,1050.44
P00590,Yogur Ser Natural 190g,Lácteos,750.22,880.55,620.33,990.44,580.10
P00591,Producto Único 00083,Lácteos,2100.33,2400.10,1850.55,2600.22,1750.44
P00592,Queso Cremoso Verónica 1Kg,Lácteos,3500.22,3900.55,3100.33,4300.44,3000.10
P00593,Queso Barra Tregar 1Kg,Lácteos,4100.33,4500.10,3700.55,4900.22,3600.44
P00594,Producto Único 00084,Lácteos,1800.22,2100.55,1600.33,2400.44,1500.10
P00595,Crema de Leche Sancor 330cc,Lácteos,1300.33,1500.10,1150.55,1700.22,1100.44
P00596,Producto Único 00085,Almacén,3100.22,2900.55,3800.33,3600.44,2700.10
P00597,Yerba CBSé Silueta 1Kg,Almacén,3200.33,3000.10,3900.55,3700.22,2800.44
P00598,Aceite Natura Girasol 1.5L,Almacén,2500.22,2800.55,2200.33,3100.44,2100.10
P00599,Aceite Ideal Girasol 1.5L,Almacén,2450.33,2750.10,2150.55,3050.22,2050.44
P00600,Producto Único 00086,Almacén,1100.22,1250.55,900.33,1400.44,850.10
P00601,Producto Único 00087,Almacén,780.33,900.10,650.55,1050.22,600.44
P00602,Fideos Matarazzo Coditos 500g,Almacén,750.22,880.55,620.33,990.44,580.10
P00603,Producto Único 00088,Almacén,700.33,850.10,580.55,980.22,530.44
P00604,Producto Único 00089,Almacén,680.22,820.55,560.33,950.44,520.10
P00605,Producto Único 00090,Almacén,780.33,900.10,650.55,1050.22,600.44
P00606,Producto Único 00091,Almacén,760.22,880.55,630.33,1030.44,580.10
P00607,Sal Dos Anclas Marina 500g,Almacén,350.33,450.10,280.55,550.22,250.44
P00608,Gaseosa Coca Cola Original 2.25L,Bebidas,2200.22,2500.55,1900.33,2700.44,1800.10
P00609,Gaseosa Pepsi Original 2.25L,Bebidas,2100.33,2400.10,1850.55,2600.22,1750.44
P00610,Producto Único 00092,Bebidas,1500.22,1700.55,1300.33,1900.44,1200.10
P00611,Producto Único 00093,Bebidas,950.33,1150.10,780.55,1350.22,720.44
P00612,Producto Único 00094,Bebidas,880.22,1050.55,720.33,1200.44,680.10
P00613,Producto Único 00095,Bebidas,900.33,1050.10,720.55,1200.22,680.44
P00614,Cerveza Quilmes Cristal 1L,Bebidas,1850.22,2150.55,1600.33,2450.44,1500.10
P00615,Producto Único 00096,Bebidas,1950.33,2250.10,1700.55,2550.22,1600.44
P00616,Pan Lactal Fargo Clásico 600g,Panificados,1300.22,1500.55,1050.33,1700.44,980.10
P00617,Pan Lactal Bimbo Clásico 600g,Panificados,1350.33,1550.10,1100.55,1750.22,1000.44
P00618,Producto Único 00097,Panificados,1250.22,1450.55,1000.33,1650.44,950.10
P00619,Bizcochitos Don Satur Salados 200g,Panificados,900.33,1100.10,750.55,1300.22,700.44
P00620,Galletitas Chocolinas 100g,Panificados,850.22,1050.55,700.33,1250.44,650.10
P00621,Producto Único 00098,Panificados,1100.33,1300.10,900.55,1500.22,850.44
P00622,Producto Único 00099,Panificados,700.22,900.55,550.33,1100.44,500.10
P00623,Producto Único 00100,Limpieza,1850.33,2150.10,1550.55,2450.22,1450.44
P00624,Producto Único 00101,Limpieza,1800.22,2100.55,1500.33,2400.44,1400.10
P00625,Limpiador Poett Floral 900ml,Limpieza,1900.33,2200.10,1650.55,2500.22,1550.44
P00626,Producto Único 00102,Limpieza,1600.22,1900.55,1400.33,2200.44,1300.10
P00627,Producto Único 00103,Limpieza,2300.33,2600.10,2000.55,2900.22,1900.44
P00628,Producto Único 00104,Limpieza,2250.22,2550.55,1950.33,2850.44,1850.10
P00629,Producto Único 00105,Limpieza,2600.33,2900.10,2300.55,3200.22,2200.44
P00630,Producto Único 00106,Limpieza,2550.22,2850.55,2250.33,3150.44,2150.10
P00631,Producto Único 00107,Higiene,1850.33,2150.10,1550.55,2450.22,1450.44
P00632,Producto Único 00108,Higiene,2300.22,2600.55,2000.33,2900.44,1900.10
P00633,Producto Único 00109,Higiene,2500.33,2800.10,2200.55,3100.22,2100.44
P00634,Producto Único 00110,Higiene,1900.22,2200.55,1600.33,2500.44,1500.10
P00635,Producto Único 00111,Higiene,2400.33,2700.10,2100.55,3000.22,2000.44
P00636,Producto Único 00112,Higiene,700.22,850.55,580.33,950.44,520.10
P00637,Producto Único 00113,Higiene,650.33,780.10,550.55,900.22,500.44
P00638,Producto Único 00114,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00639,Producto Único 00115,Higiene,1900.33,2200.10,1600.55,2500.22,1500.44
P00640,Producto Único 00116,Higiene,950.22,1100.55,780.33,1300.44,720.10
P00641,Producto Único 00117,Higiene,1850.33,2150.10,1550.55,2450.22,1450.44
P00642,Producto Único 00118,Higiene,1650.22,1950.55,1450.33,2250.44,1350.10
P00643,Producto Único 00119,Higiene,1250.33,1500.10,1000.55,1750.22,950.44
P00644,Producto Único 00120,Higiene,1180.22,1450.55,930.33,1680.44,880.10
P00645,Producto Único 00121,Higiene,7000.33,7600.10,6200.55,8200.22,6000.44
P00646,Producto Único 00122,Higiene,6500.22,7200.55,5800.33,7800.44,5600.10
P00647,Producto Único 00123,Higiene,1800.33,2100.10,1500.55,2400.22,1400.44
P00648,Producto Único 00124,Higiene,1950.22,2250.55,1650.33,2550.44,1550.10
P00649,Producto Único 00125,Higiene,4700.33,5100.10,3900.55,5700.22,3800.44
P00650,Producto Único 00126,Higiene,4500.22,5000.55,3800.33,5500.44,3600.10
P00651,Producto Único 00127,Lácteos,1320.22,1480.55,1180.33,1620.44,1100.10
P00652,Leche Sancor Bebé 3 1L,Lácteos,2100.33,2350.10,1900.55,2600.22,1800.44
P00653,Yogur Yogs Frutilla 180g,Lácteos,680.22,820.55,550.33,950.44,500.10
P00654,Yogur Yogs Durazno 180g,Lácteos,690.33,830.10,560.55,960.22,510.44
P00655,Queso Azul Tregar 150g,Lácteos,2100.22,2400.55,1850.33,2600.44,1750.10
P00656,Queso Ilolay 180g,Lácteos,2600.33,2900.10,2300.55,3200.22,2200.44
P00657,Manteca Ilolay Light 200g,Lácteos,1700.22,2000.55,1500.33,2300.44,1400.10
P00658,Crema de Leche Ilolay 330cc,Lácteos,1350.33,1550.10,1200.55,1750.22,1100.44
P00659,Yerba Kraus Orgánica 500g,Almacén,2600.22,2400.55,3000.33,2800.44,2200.10
P00660,Yerba Unión Suave 1Kg,Almacén,3100.33,2900.10,3800.55,3600.22,2700.44
P00661,Aceite Oliva Oliovita 500ml,Almacén,4200.22,4500.55,3800.33,4900.44,3600.10
P00662,Aceite Oliva Zuelo 500ml,Almacén,4300.33,4600.10,3900.55,5000.22,3700.44
P00663,Arroz Gallo Largo Fino 1Kg,Almacén,1050.22,1200.55,880.33,1350.44,820.10
P00664,Fideos Knorr Spaghetti 500g,Almacén,800.33,950.10,700.55,1100.22,650.44
P00665,Producto Único 00128,Almacén,820.22,970.55,720.33,1150.44,680.10
P00666,Harina Blancaflor Integral 1Kg,Almacén,850.33,1000.10,750.55,1200.22,700.44
P00667,Harina Pureza Integral 1Kg,Almacén,830.22,980.55,720.33,1180.44,680.10
P00668,Azúcar Dominó 1Kg,Almacén,780.33,900.10,650.55,1050.22,600.44
P00669,Sal Dos Anclas Light 500g,Almacén,350.22,430.55,280.33,520.44,250.10
P00670,Gaseosa Paso de los Toros Pomelo 2.25L,Bebidas,2100.33,2400.10,1850.55,2600.22,1750.44
P00671,Gaseosa Paso de los Toros Tónica 1.5L,Bebidas,1800.22,2000.55,1600.33,2200.44,1500.10
P00672,Gaseosa Schweppes Pomelo 1.5L,Bebidas,1900.33,2150.10,1700.55,2400.22,1600.44
P00673,Agua Mineral Glaciar 2L,Bebidas,900.22,1100.55,750.33,1300.44,700.10
P00674,Jugo Tang Naranja 18g,Bebidas,250.33,320.10,200.55,380.22,180.44
P00675,Jugo Tang Durazno 18g,Bebidas,250.22,320.55,200.33,380.44,180.10
P00676,Cerveza Patagonia Amber Lager 730ml,Bebidas,2600.33,2900.10,2300.55,3200.22,2200.44
P00677,Cerveza Patagonia Bohemian Pilsener 730ml,Bebidas,2650.22,2950.55,2350.33,3250.44,2250.10
P00678,Pan Lactal Fargo Doble Fibra 600g,Panificados,1400.33,1600.10,1150.55,1800.22,1050.44
P00679,Pan Lactal Bimbo Doble Fibra 600g,Panificados,1450.22,1650.55,1200.33,1850.44,1100.10
P00680,Producto Único 00129,Panificados,1300.33,1500.10,1050.55,1700.22,980.44
P00681,Bizcochitos Don Satur Hojaldrados 200g,Panificados,950.22,1150.55,780.33,1350.44,720.10
P00682,Galletitas Sonrisas Chocolate 118g,Panificados,1100.33,1300.10,900.55,1500.22,850.44
P00683,Galletitas Sonrisas Vainilla 118g,Panificados,1100.22,1300.55,900.33,1500.44,850.10
P00684,Galletitas Opera Chocolate 100g,Panificados,850.33,1050.10,700.55,1250.22,650.44
P00685,Detergente Magistral Ultra 750ml,Limpieza,1950.22,2250.55,1650.33,2550.44,1550.10
P00686,Detergente Zorro Limón 750ml,Limpieza,1700.33,2000.10,1500.55,2300.22,1400.44
P00687,Limpiador Poett Bebé 900ml,Limpieza,2000.22,2300.55,1750.33,2600.44,1650.10
P00688,Producto Único 00130,Limpieza,1750.33,2050.10,1550.55,2350.22,1450.44
P00689,Suavizante Vivere Coco 900ml,Limpieza,2400.22,2700.55,2100.33,3000.44,2000.10
P00690,Suavizante Comfort Bebé 900ml,Limpieza,2350.33,2650.10,2050.55,2950.22,1950.44
P00691,Producto Único 00131,Limpieza,2700.22,3000.55,2400.33,3300.44,2300.10
P00692,Producto Único 00132,Limpieza,2650.33,2950.10,2350.55,3250.22,2250.44
P00693,Shampoo Plusbelle Coco 1L,Higiene,1500.22,1750.55,1300.33,1950.44,1200.10
P00694,Shampoo Plusbelle Manzanilla 1L,Higiene,1500.33,1750.10,1300.55,1950.22,1200.44
P00695,Shampoo Elvive Reparación Total 400ml,Higiene,2600.22,2900.55,2300.33,3200.44,2200.10
P00696,Acondicionador Elvive Reparación Total 400ml,Higiene,2700.33,3000.10,2400.55,3300.22,2300.44
P00697,Acondicionador Plusbelle Coco 1L,Higiene,1550.22,1800.55,1350.33,2000.44,1250.10
P00698,Jabón Dove Granada 90g,Higiene,720.33,880.10,600.55,980.22,540.44
P00699,Jabón Rexona Bamboo 90g,Higiene,680.22,820.55,580.33,920.44,520.10
P00700,Producto Único 00133,Higiene,2000.33,2300.10,1700.55,2600.22,1600.44
P00701,Desodorante Rexona Men Turbo 150ml,Higiene,1900.22,2200.55,1600.33,2500.44,1500.10
P00702,Pasta Dental Colgate Herbal 90g,Higiene,900.33,1050.10,750.55,1250.22,700.44
P00703,Pasta Dental Sensodyne Repair 90g,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00704,Enjuague Bucal Listerine Zero 250ml,Higiene,1700.33,2000.10,1500.55,2300.22,1400.44
P00705,Toallas Femeninas Always Ultrafina Día 8u,Higiene,1200.22,1450.55,950.33,1700.44,900.10
P00706,Toallas Femeninas Nosotras Ultrafina Día 8u,Higiene,1150.33,1400.10,900.55,1650.22,850.44
P00707,Pañales Pampers Premium RN 30u,Higiene,7200.22,7800.55,6400.33,8400.44,6200.10
P00708,Pañales Huggies Natural Care RN 30u,Higiene,7000.33,7600.10,6200.55,8200.22,6000.44
P00709,Crema Nivea Q10 Noche 100ml,Higiene,3600.22,4000.55,3200.33,4400.44,3100.10
P00710,Producto Único 00134,Higiene,2300.33,2600.10,2000.55,2900.22,1900.44
P00711,Producto Único 00135,Higiene,4200.22,4600.55,3600.33,5000.44,3500.10
P00712,Producto Único 00136,Higiene,3900.33,4300.10,3500.55,4700.22,3400.44
P00713,Helado Grido Limón 1L,Congelados,2400.22,2700.55,2000.33,3000.44,1900.10
P00714,Helado Arcor Frutos Rojos 1L,Congelados,2600.33,2900.10,2200.55,3200.22,2100.44
P00715,Helado La Veneciana Sambayón 1L,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00716,Patitas Sadia Kids 500g,Congelados,3300.33,3600.10,2900.55,3900.22,2800.44
P00717,Papas McCain Corte Americano 1Kg,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00718,Medallones Swift Light 4u,Congelados,2950.33,3250.10,2550.55,3550.22,2450.44
P00719,Vegetales Arcor Mix Primavera 500g,Congelados,1850.22,2150.55,1550.33,2450.44,1450.10
P00720,Helado Frigor Limón 1L,Congelados,2400.33,2700.10,2000.55,3000.22,1900.44
P00721,Helado Grido Chocolate Suizo 1L,Congelados,2750.22,3050.55,2350.33,3350.44,2250.10
P00722,Helado Arcor Dulce de Leche Cremoso 1L,Congelados,2800.33,3100.10,2400.55,3400.22,2300.44
P00723,Producto Único 00137,Congelados,2450.22,2750.55,2050.33,3050.44,1950.10
P00724,Producto Único 00138,Congelados,2850.33,3150.10,2450.55,3450.22,2350.44
P00725,Helado Grido Maracuyá 1L,Congelados,2600.22,2900.55,2200.33,3200.44,2100.10
P00726,Leche Sancor Descremada 1L,Lácteos,1350.22,1500.55,1180.33,1650.44,1100.10
P00727,Leche Verónica Descremada 1L,Lácteos,1320.33,1480.10,1150.55,1600.22,1080.44
P00728,Yogur Yogs Vainilla 180g,Lácteos,700.22,840.55,580.33,960.44,540.10
P00729,Yogur Ser Proteína 180g,Lácteos,950.33,1100.10,820.55,1250.22,780.44
P00730,Queso Pategrás La Serenísima 1Kg,Lácteos,4500.22,4900.55,4100.33,5300.44,3900.10
P00731,Queso Gouda Milkaut 1Kg,Lácteos,4400.33,4800.10,4000.55,5200.22,3800.44
P00732,Manteca Tregar 200g,Lácteos,1780.22,2080.55,1580.33,2380.44,1480.10
P00733,Crema de Leche Milkaut 330cc,Lácteos,1400.33,1600.10,1250.55,1800.22,1150.44
P00734,Yerba Playadito Tradicional 1Kg,Almacén,3300.22,3100.55,4000.33,3800.44,2950.10
P00735,Yerba Kraus Orgánica 1Kg,Almacén,4200.33,3900.10,4600.55,4400.22,3500.44
P00736,Aceite Oliva Natura Selección 500ml,Almacén,4500.22,4800.55,4100.33,5200.44,3900.10
P00737,Aceite Oliva Zuelo Clásico 1L,Almacén,6500.33,6900.10,6000.55,7200.22,5800.44
P00738,Arroz Gallo Integral Mix 1Kg,Almacén,1300.22,1450.55,1100.33,1600.44,1000.10
P00739,Fideos Knorr Coditos 500g,Almacén,820.33,950.10,700.55,1100.22,650.44
P00740,Fideos Lucchetti Rigatti 500g,Almacén,780.22,900.55,650.33,1050.44,600.10
P00741,Harina Pureza Multicereal 1Kg,Almacén,900.33,1050.10,800.55,1200.22,750.44
P00742,Harina Blancaflor Integral Fina 1Kg,Almacén,880.22,1020.55,780.33,1180.44,720.10
P00743,Azúcar Dominó Light 1Kg,Almacén,800.33,930.10,680.55,1080.22,630.44
P00744,Sal Celusal Marina 500g,Almacén,360.22,440.55,290.33,520.44,260.10
P00745,Gaseosa Schweppes Tónica 1.5L,Bebidas,1850.33,2100.10,1650.55,2350.22,1550.44
P00746,Gaseosa Paso de los Toros Lima Limón 2.25L,Bebidas,2100.22,2400.55,1850.33,2600.44,1750.10
P00747,Gaseosa Sprite Lima 2.25L,Bebidas,2200.33,2500.10,1900.55,2700.22,1800.44
P00748,Agua Mineral Glaciar 500ml,Bebidas,450.22,600.55,350.33,750.44,300.10
P00749,Jugo Baggio Manzana 1L,Bebidas,880.33,1050.10,720.55,1200.22,680.44
P00750,Jugo Cepita Pera 1L,Bebidas,900.22,1050.55,720.33,1200.44,680.10
P00751,Cerveza Patagonia Weisse 730ml,Bebidas,2700.33,3000.10,2400.55,3300.22,2300.44
P00752,Cerveza Patagonia Porter 730ml,Bebidas,2750.22,3050.55,2450.33,3350.44,2350.10
P00753,Pan Lactal Fargo Salvado 600g,Panificados,1350.33,1550.10,1100.55,1750.22,1000.44
P00754,Pan Lactal Bimbo Salvado 600g,Panificados,1380.22,1580.55,1130.33,1780.44,1030.10
P00755,Pan de Campo Bimbo Integral 500g,Panificados,1320.33,1520.10,1080.55,1720.22,1000.44
P00756,Bizcochitos Don Satur Semillas 200g,Panificados,980.22,1180.55,820.33,1380.44,760.10
P00757,Galletitas Sonrisas Frutilla 118g,Panificados,1100.33,1300.10,900.55,1500.22,850.44
P00758,Galletitas Opera Vainilla 100g,Panificados,850.22,1050.55,700.33,1250.44,650.10
P00759,Galletitas Lincoln Chocolate 100g,Panificados,900.33,1100.10,750.55,1300.22,700.44
P00760,Detergente Magistral Ultra Coco 750ml,Limpieza,1950.22,2250.55,1650.33,2550.44,1550.10
P00761,Detergente Zorro Original 750ml,Limpieza,1700.33,2000.10,1500.55,2300.22,1400.44
P00762,Producto Único 00139,Limpieza,2000.22,2300.55,1750.33,2600.44,1650.10
P00763,Producto Único 00140,Limpieza,1750.33,2050.10,1550.55,2350.22,1450.44
P00764,Suavizante Vivere Floral 900ml,Limpieza,2400.22,2700.55,2100.33,3000.44,2000.10
P00765,Suavizante Comfort Coco 900ml,Limpieza,2350.33,2650.10,2050.55,2950.22,1950.44
P00766,Producto Único 00141,Limpieza,2700.22,3000.55,2400.33,3300.44,2300.10
P00767,Desinfectante Ayudín Bebé 360ml,Limpieza,2650.33,2950.10,2350.55,3250.22,2250.44
P00768,Shampoo Plusbelle Frutal 1L,Higiene,1500.22,1750.55,1300.33,1950.44,1200.10
P00769,Shampoo Elvive Nutrición 400ml,Higiene,2600.33,2900.10,2300.55,3200.22,2200.44
P00770,Acondicionador Elvive Nutrición 400ml,Higiene,2700.22,3000.55,2400.33,3300.44,2300.10
P00771,Acondicionador Plusbelle Manzanilla 1L,Higiene,1550.33,1800.10,1350.55,2000.22,1250.44
P00772,Jabón Dove Pepino 90g,Higiene,720.22,880.55,600.33,980.44,540.10
P00773,Jabón Rexona Fresh Men 90g,Higiene,680.33,820.10,580.55,920.22,520.44
P00774,Producto Único 00142,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00775,Producto Único 00143,Higiene,1900.33,2200.10,1600.55,2500.22,1500.44
P00776,Pasta Dental Colgate Triple Fresh 90g,Higiene,950.22,1100.55,780.33,1300.44,720.10
P00777,Pasta Dental Sensodyne Whitening 90g,Higiene,2000.33,2300.10,1700.55,2600.22,1600.44
P00778,Enjuague Bucal Listerine Menta Suave 250ml,Higiene,1700.22,2000.55,1500.33,2300.44,1400.10
P00779,Toallas Femeninas Always Día Plus 8u,Higiene,1200.33,1450.10,950.55,1700.22,900.44
P00780,Toallas Femeninas Nosotras Día Plus 8u,Higiene,1150.22,1400.55,900.33,1650.44,850.10
P00781,Pañales Pampers Premium XXG 30u,Higiene,7200.33,7800.10,6400.55,8400.22,6200.44
P00782,Pañales Huggies Active Sec XXG 30u,Higiene,7000.22,7600.55,6200.33,8200.44,6000.10
P00783,Crema Nivea Soft Aloe 100ml,Higiene,1800.33,2100.10,1500.55,2400.22,1400.44
P00784,Crema Dove Nutrición Intensiva 200ml,Higiene,2300.22,2600.55,2000.33,2900.44,1900.10
P00785,Producto Único 00144,Higiene,4300.33,4700.10,3600.55,5100.22,3500.44
P00786,Protector Solar Dermaglós FPS70 200ml,Higiene,5200.22,5600.55,4400.33,6000.44,4300.10
P00787,Helado Grido Tiramisú 1L,Congelados,2800.33,3100.10,2400.55,3400.22,2300.44
P00788,Helado Arcor Banana Split 1L,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00789,Helado La Veneciana Chocolate Blanco 1L,Congelados,2850.33,3150.10,2450.55,3450.22,2350.44
P00790,Patitas Granja del Sol Kids 500g,Congelados,3300.22,3600.55,2900.33,3900.44,2800.10
P00791,Papas McCain Saborizadas 1Kg,Congelados,2800.33,3100.10,2400.55,3400.22,2300.44
P00792,Medallones Sadia Vegetales 4u,Congelados,3100.22,3400.55,2700.33,3700.44,2600.10
P00793,Vegetales Arcor Mix Oriental 500g,Congelados,1900.33,2200.10,1600.55,2500.22,1500.44
P00794,Helado Frigor Crema Rusa 1L,Congelados,2650.22,2950.55,2250.33,3250.44,2150.10
P00795,Helado Grido Dulce de Leche Granizado 1L,Congelados,2750.33,3050.10,2350.55,3350.22,2250.44
P00796,Helado Arcor Limón Light 1L,Congelados,2400.22,2700.55,2000.33,3000.44,1900.10
P00797,Helado La Veneciana Frutos Tropicales 1L,Congelados,2600.33,2900.10,2200.55,3200.22,2100.44
P00798,Helado Frigor Chocolate Suizo 1L,Congelados,2900.22,3200.55,2500.33,3500.44,2400.10
P00799,Helado Grido Crema Americana Light 1L,Congelados,2500.33,2800.10,2100.55,3100.22,2000.44
P00800,Helado Arcor Maracuyá 1L,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00801,Producto Único 00145,Lácteos,1350.22,1500.55,1180.33,1650.44,1100.10
P00802,Producto Único 00146,Lácteos,1320.33,1480.10,1150.55,1600.22,1080.44
P00803,Yogur Ser Natural Proteína 180g,Lácteos,980.22,1120.55,850.33,1250.44,800.10
P00804,Producto Único 00147,Lácteos,2100.33,2400.10,1850.55,2600.22,1750.44
P00805,Queso Reggianito Tregar 300g,Lácteos,2600.22,2900.55,2300.33,3200.44,2200.10
P00806,Queso Sardo La Serenísima 300g,Lácteos,2700.33,3000.10,2400.55,3300.22,2300.44
P00807,Manteca Sancor Sin Sal 200g,Lácteos,1800.22,2100.55,1600.33,2400.44,1500.10
P00808,Crema de Leche Tregar 200cc,Lácteos,950.33,1100.10,820.55,1300.22,760.44
P00809,Yerba Romance Suave 1Kg,Almacén,3000.22,2800.55,3600.33,3400.44,2600.10
P00810,Yerba La Tranquera 1Kg,Almacén,3100.33,2900.10,3800.55,3600.22,2700.44
P00811,Aceite Oliva Borges Clásico 500ml,Almacén,4200.22,4500.55,3800.33,4900.44,3600.10
P00812,Aceite Oliva Oliovita Intenso 500ml,Almacén,4300.33,4600.10,3900.55,5000.22,3700.44
P00813,Producto Único 00148,Almacén,1300.22,1450.55,1100.33,1600.44,1000.10
P00814,Fideos Knorr Rigatti 500g,Almacén,820.33,950.10,700.55,1100.22,650.44
P00815,Fideos Lucchetti Spaghetti Integral 500g,Almacén,850.22,980.55,720.33,1150.44,680.10
P00816,Producto Único 00149,Almacén,900.33,1050.10,800.55,1200.22,750.44
P00817,Producto Único 00150,Almacén,880.22,1020.55,780.33,1180.44,720.10
P00818,Azúcar Dominó Orgánica 1Kg,Almacén,950.33,1100.10,820.55,1300.22,780.44
P00819,Sal Dos Anclas Marina Fina 500g,Almacén,360.22,440.55,290.33,520.44,260.10
P00820,Gaseosa Schweppes Pomelo Zero 1.5L,Bebidas,1900.33,2150.10,1700.55,2400.22,1600.44
P00821,Gaseosa Paso de los Toros Pomelo Zero 2.25L,Bebidas,2100.22,2400.55,1850.33,2600.44,1750.10
P00822,Gaseosa Sprite Zero Lima 2.25L,Bebidas,2200.33,2500.10,1900.55,2700.22,1800.44
P00823,Agua Mineral Glaciar Sin Gas 2L,Bebidas,900.22,1100.55,750.33,1300.44,700.10
P00824,Jugo Baggio Multifruta Light 1L,Bebidas,880.33,1050.10,720.55,1200.22,680.44
P00825,Jugo Cepita Naranja Light 1L,Bebidas,900.22,1050.55,720.33,1200.44,680.10
P00826,Cerveza Patagonia Amber Lager 473ml,Bebidas,1800.33,2100.10,1600.55,2400.22,1500.44
P00827,Cerveza Patagonia Weisse 473ml,Bebidas,1850.22,2150.55,1650.33,2450.44,1550.10
P00828,Pan Lactal Fargo Integral Light 600g,Panificados,1400.33,1600.10,1150.55,1800.22,1050.44
P00829,Pan Lactal Bimbo Integral Light 600g,Panificados,1450.22,1650.55,1200.33,1850.44,1100.10
P00830,Pan de Campo Lactal Semillas 500g,Panificados,1350.33,1550.10,1100.55,1750.22,1000.44
P00831,Bizcochitos Don Satur Mix Semillas 200g,Panificados,980.22,1180.55,820.33,1380.44,760.10
P00832,Galletitas Sonrisas Chocolate Blanco 118g,Panificados,1150.33,1350.10,950.55,1550.22,900.44
